wavelength,in,out
3843.493051282051,-80.02200503232112,-79.99080945588713
3841.0308520179374,-80.86316687331194,-80.83957578586507
3838.571805377721,-79.61965661092162,-79.56732253576698
3836.1159053103,-77.47515663013428,-77.2561460077196
3833.6631457800513,-78.07206567909742,-78.06240149153987
3831.213520766773,-81.04060967056441,-80.97192751740309
3828.767024265645,-78.41731880675977,-78.34665468873473
3826.323650287173,-80.04769390681807,-80.00879092891054
3823.883392857143,-77.08681350444942,-77.05841233723916
3821.446246016571,-81.63842535624397,-81.63603469579564
3819.0122038216564,-80.77369450233013,-80.72361996441546
3816.5812603437303,-80.18537864654331,-80.19905671693263
3814.153409669211,-80.26863341417791,-80.29149767986681
3811.728645899555,-78.64339786866512,-78.5434728220873
3809.306963151207,-75.12513792835276,-75.01592161386094
3806.8883555555553,-81.57489950442923,-81.58533206577698
3804.472817258883,-80.07108165356038,-80.08220511181182
3802.060342422321,-80.13760089023361,-80.10123099236432
3799.6509252217998,-77.13312418614638,-77.09087051976792
3797.2445598480053,-80.89195172859104,-80.86071106258353
3794.841240506329,-79.5769282185432,-79.56045513100239
3792.440961416825,-79.4723712018588,-79.44411650226684
3790.0437168141593,-81.28705341259871,-81.27746226239489
3787.649500947568,-78.10456635155401,-78.05198861226941
3785.258308080808,-79.12508316024781,-79.09709083552119
3782.870132492114,-77.87003787364469,-77.78310466447914
3780.484968474149,-77.67905369083647,-77.60781529080825
3778.1028103339636,-81.13381578844852,-81.09911402710142
3775.723652392947,-77.9923960705805,-77.97167876142052
3773.3474889867844,-80.99900599555767,-81.00410942270403
3770.974314465409,-79.8350576793051,-79.78058576225797
3768.6041231929603,-79.55484053655383,-79.4951750578062
3766.2369095477384,-80.88545432423362,-80.86192018051113
3763.8726679221595,-79.88975518236819,-79.86779049092718
3761.5113927227103,-80.84603183536589,-80.83292790278887
3759.153078369906,-79.19209766107227,-79.14084165636345
3756.7977192982453,-80.22216330967944,-80.20835624116637
3754.445309956168,-79.89811540725216,-79.83636939969463
3752.0958448060073,-75.47146796434828,-75.42938344708256
3749.7493183239526,-80.07169314950102,-80.00466794816572
3747.4057249999996,-79.75362930917058,-79.71101481705247
3745.065059337914,-80.51898840424397,-80.46716511249835
3742.7273158551807,-79.99267288931745,-79.94982852816187
3740.3924890829694,-80.74630683792955,-80.7158105845563
3738.0605735660847,-78.19986335375498,-78.16400906881088
3735.7315638629284,-79.74861859368997,-79.71021186076507
3733.4054545454546,-79.53403834053407,-79.57004669096224
3731.0822401991286,-80.55736819093929,-80.47907476209983
3728.7619154228855,-81.51687666860298,-81.49362053274089
3726.444474829086,-78.28367540544357,-78.23169752538348
3724.129913043478,-80.43612077728724,-80.44321261710633
3721.8182247051523,-81.10989210020793,-81.05788831084283
3719.509404466501,-78.7482698456729,-78.63964518009192
3717.2034469931805,-76.51565519323307,-76.53182937994976
3714.9003469640643,-77.71088322557787,-77.62205031412222
3712.6000990712073,-75.106884689466,-75.02610684262427
3710.302698019802,-80.13081650111192,-80.12153858468488
3708.0081385281387,-78.3898069458779,-78.36024507661094
3705.716415327565,-74.78382925012426,-74.6197938639418
3703.427523162446,-77.74343407593517,-77.75095489527286
3701.1414567901234,-80.0676452666404,-80.0251698904116
3698.8582109808763,-80.17289760162157,-80.10879817197585
3696.577780517879,-79.96548438651197,-80.00319461929794
3694.3001601971655,-76.15756987041635,-76.05730014727868
3692.025344827586,-79.58595744683379,-79.52388359769989
3689.7533292307694,-81.15939053233384,-81.18071414240518
3687.484108241082,-74.16930944953387,-74.13308779194901
3685.2176767055935,-80.59695231447122,-80.51521409034734
3682.9540294840294,-78.5832179353522,-78.46407386679329
3680.693161448741,-78.53261701116293,-78.53263049784255
3678.4350674846623,-77.38811189696065,-77.27655153612918
3676.17974248927,-79.05337411855285,-78.99511312374182
3673.927181372549,-80.19953596948733,-80.20235676405997
3671.6773790569505,-79.59261798026074,-79.5901294530835
3669.430330477356,-79.00201142969436,-78.91929758548005
3667.1860305810396,-80.39751594008564,-80.35702937141966
3664.9444743276285,-81.54997503883786,-81.54812930303657
3662.7056566890656,-79.22639753180314,-79.21081125971398
3660.469572649573,-81.41313341499185,-81.39098568507379
3658.236217205613,-80.99372369037022,-81.01015855977545
3656.0055853658537,-75.95372046661339,-75.89281136153508
3653.7776721511273,-79.98665064020753,-79.97277229614033
3651.5524725943974,-80.21414020754949,-80.18179728554438
3649.3299817407183,-78.14617733420513,-78.07885015583363
3647.1101946472018,-80.96868234818913,-80.97669731536067
3644.8931063829787,-81.24247224500513,-81.25416624794204
3642.678712029162,-80.31403970290171,-80.29811325737867
3640.46700667881,-75.52061535202174,-75.44784078804321
3638.2579854368933,-77.83021737171492,-77.80108455646467
3636.051643420255,-80.30659239935969,-80.20565961103924
3633.8479757575756,-77.36707536338054,-77.34318293818228
3631.6469775893397,-78.39048820722496,-78.31544339293251
3629.4486440677965,-79.600424343041,-79.58776112247696
3627.2529703569267,-77.97718302967056,-77.79572567757455
3625.059951632406,-78.14152768833608,-78.15483649176099
3622.869583081571,-76.5762544973131,-76.51099023543159
3620.681859903382,-78.8960693648917,-78.8269872523069
3618.496777308389,-80.33707885044876,-80.2904342007474
3616.3143305186973,-80.51904331146389,-80.46183228930855
3614.1345147679326,-80.96760719733305,-80.91814373624126
3611.957325301205,-78.42820854148536,-78.39799046376217
3609.782757375075,-80.35049386131232,-80.28491973604724
3607.610806257521,-77.29023725414703,-77.27670122502687
3605.4414672279013,-81.14250984527445,-81.08298136623901
3603.2747355769234,-77.98916531081355,-77.94839099725087
3601.110606606607,-79.27555073589136,-79.18161072744823
3598.949075630252,-81.61726632537201,-81.61203354353543
3596.7901379724053,-81.07414641248354,-81.12182754739078
3594.633788968825,-77.73069753435323,-77.77182438146664
3592.480023966447,-79.8358611548293,-80.10385420972344
3590.328838323353,-76.62663587941546,-76.53207661829745
3588.180227408737,-74.97697942273231,-74.99762759816852
3586.0341866028707,-79.52809513700564,-79.64316667799952
3583.890711297071,-75.75248338626545,-75.60932001746212
3581.7497968936677,-79.36051078126232,-79.3073345230226
3579.6114388059705,-78.07890627111297,-78.07691531715415
3577.475632458234,-78.54554416014284,-78.4967857945326
3575.342373285629,-74.72177832634779,-74.52633888012022
3573.2116567342073,-76.04892849806336,-76.02362151617436
3571.0834782608695,-71.80888361719263,-71.73900914516776
3568.9578333333334,-81.45027190614712,-81.34917385543778
3566.834717430101,-80.9190681998694,-80.9800416972461
3564.7141260404283,-79.57519057523001,-79.58633147576555
3562.59605466429,-76.6577262887786,-76.63904413530412
3560.4804988123515,-78.80142591862037,-78.61117717267405
3558.3674540059346,-76.50471137134483,-76.52064033984684
3556.256915776987,-81.06947896346165,-81.03091986200783
3554.1488796680496,-76.34819000920368,-76.37414814367949
3552.0433412322277,-77.60074386385838,-77.39296193932412
3549.9402960331554,-75.62539621910443,-75.4473439191261
3547.8397396449705,-79.28227337606083,-79.3815888109497
3545.7416676522766,-77.28256898439011,-77.26864481058311
3543.6460756501183,-74.29320159969302,-74.24812753774489
3541.5529592439457,-78.73443894003489,-78.53018858988855
3539.4623140495864,-79.73525959165585,-79.83178386475254
3537.374135693215,-75.84193944446011,-75.73098712557695
3535.2884198113206,-80.62260421764898,-80.59375401005036
3533.2051620506777,-76.3900474582411,-76.26877775951388
3531.124358068316,-76.93069105580179,-76.83996824619527
3529.046003531489,-76.24881220367362,-76.23225334386709
3526.970094117647,-79.06008911197065,-78.99777195560955
3524.8966255144032,-78.02655925342148,-77.99965840909093
3522.8255934195067,-80.7448889709813,-80.66861794014778
3520.75699354081,-76.01181584418055,-75.97505364679327
3518.6908215962444,-81.02985060324173,-80.98494652363078
3516.627073313783,-80.57670545627124,-80.5042953242639
3514.5657444314184,-77.46523677052875,-77.45806614584453
3512.5068306971293,-78.12256024350117,-78.07641580819146
3510.4503278688526,-79.07998340015595,-78.92861580946999
3508.396231714453,-78.96192424542753,-79.0041980381497
3506.344538011696,-77.01782691317865,-76.94517105098257
3504.2952425482176,-79.70601756387845,-79.80917458716783
3502.2483411214953,-79.59589367019356,-79.53418195231316
3500.2038295388206,-81.06241374380633,-81.10497775095777
3498.1617036172697,-76.4318487825974,-76.29164499050216
3496.1219591836734,-72.8984724544585,-72.77008695408162
3494.084592074592,-77.60524398157608,-77.75897927035183
3492.049598136284,-75.84821300099057,-75.77226392755216
3490.01697322468,-81.19457049779206,-81.1401662230918
3487.986713205352,-76.15705660081147,-76.14765905620956
3485.958813953488,-77.6754355174904,-77.5157457116708
3483.933271353864,-75.24342879984317,-75.20125443258232
3481.9100813008126,-79.07987918075398,-78.83402084040617
3479.8892396982005,-78.68162079287455,-78.69618537651277
3477.8707424593968,-79.72237070718339,-79.59948547770549
3475.8545855072466,-73.54785351651779,-73.558643961419
3473.8407647740437,-79.14553281108957,-78.87509051946071
3471.8292762015058,-74.47936331898106,-74.42516361179756
3469.820115740741,-79.83509764517134,-79.78652434744569
3467.813279352227,-74.59110555429001,-74.50180537574306
3465.8087630057803,-78.68373981531272,-78.55377705243765
3463.8065626805314,-80.60850051926121,-80.52873097589705
3461.806674364896,-76.63846988048613,-76.61910555768839
3459.8090940565494,-79.70521687775286,-79.64219239510186
3457.8138177623987,-76.29037710740894,-76.30425298353623
3455.8208414985593,-76.90042127461751,-76.76883439540134
3453.8301612903224,-80.886639027087,-80.89393484382242
3451.8417731721356,-80.58715136276231,-80.63234133650477
3449.855673187572,-79.13065096155415,-79.038188579706
3447.8718573893043,-80.90308419623457,-80.96596364101353
3445.8903218390806,-78.22119820627245,-78.1277340884314
3443.9110626076967,-75.34364744826587,-75.278606885785
3441.9340757749715,-81.23334428229637,-81.3150031127062
3439.9593574297187,-73.72239849849544,-73.57873785542156
3437.9869036697246,-80.1974908778939,-80.2736684279551
3436.0167106017193,-80.37313784031002,-80.41991745075492
3434.0487743413514,-81.51464155340867,-81.45825253161348
3432.0830910131654,-78.71420920703542,-78.62888988208533
3430.119656750572,-80.1628856507061,-80.22254347881892
3428.158467695826,-77.7308552376054,-77.56783411224882
3426.1995199999997,-77.61481952351659,-77.62729962165517
3424.2428098229584,-81.6315703006733,-81.63245154610323
3422.2883333333334,-79.84639345141161,-79.81014349034803
3420.3360867085,-77.58835687459009,-77.43439303593499
3418.3860661345498,-74.60249428103654,-74.67290809967318
3416.438267806268,-79.3951174410141,-79.08635099143638
3414.492687927107,-75.4816647147816,-75.29238513773097
3412.5493227091633,-72.08186525357075,-72.04877552563457
3410.6081683731513,-80.80782041489212,-80.59175074108529
3408.66922114838,-79.23749191562678,-79.12841051719909
3406.732477272727,-76.96510225260141,-77.07292781413608
3404.797932992618,-77.97829649259967,-77.84841452298858
3402.865584562997,-80.40385313384229,-80.37140838747544
3400.935428247306,-77.76827629665124,-77.71434811975564
3399.0074603174603,-80.60613058249496,-80.64785637089508
3397.0816770538245,-79.13726012316985,-78.92163711374872
3395.1580747451867,-77.31100965642096,-77.26499251671706
3393.236649688738,-75.48884320107385,-75.30356242672926
3391.3173981900454,-73.9380271010863,-73.83869440641178
3389.40031656303,-78.67961253265062,-78.72257429076382
3387.4854011299435,-75.09040412895823,-75.01896388211006
3385.572648221344,-78.24898831147331,-78.26494244523133
3383.6620541760726,-76.90250260266833,-76.8198668162334
3381.7536153412298,-75.85419938513704,-75.8158648884156
3379.8473280721532,-79.03490500528557,-78.92105153591473
3377.9431887323944,-81.32688716406344,-81.27509451091169
3376.0411936936935,-78.06287691769992,-78.03131105692333
3374.14133933596,-81.02707294617753,-81.00184192987933
3372.243622047244,-79.04866700076101,-78.93238535241406
3370.3480382237212,-80.92509430815241,-80.91878102604505
3368.454584269663,-80.26134356580451,-80.35548833941866
3366.5632565974174,-71.42843098538285,-71.3193487326279
3364.674051627385,-80.89039330176911,-80.89887076759817
3362.7869657879974,-78.05225306096136,-78.00837750147565
3360.9019955156955,-77.51467844559312,-77.50215110423781
3359.019137254902,-76.62702414457283,-76.72837840232316
3357.138387458007,-79.61038384247922,-79.63036020354801
3355.2597425853382,-77.49944406908801,-77.45372700379676
3353.383199105145,-74.99130114938876,-74.92940828650697
3351.508753493572,-75.60320973114295,-75.24821166686607
3349.636402234637,-72.46919219658699,-72.45619354634155
3347.7661418202124,-80.12431315034044,-80.27445234428748
3345.89796875,-81.52124363826667,-81.43373540727706
3344.031879531511,-74.01944026158495,-73.90741566369138
3342.167870680045,-79.10168637948121,-79.15505902678416
3340.305938718663,-74.99136629179267,-74.74155470925575
3338.446080178174,-77.50496591973302,-77.60796312979238
3336.5882915971065,-77.65992876366002,-77.44260775291545
3334.732569521691,-77.23786700011073,-77.30115177972007
3332.8789105058363,-81.29426565967358,-81.31911166000091
3331.0273111111114,-80.85999402986556,-80.86740322111166
3329.1777679067186,-79.49223534626725,-79.35861354088468
3327.3302774694785,-75.86624166773643,-75.93360308533792
3325.484836383805,-78.9104805475695,-79.03255602971893
3323.6414412416852,-74.06537247505335,-74.10313265040173
3321.8000886426594,-79.19948900892189,-78.8263291071049
3319.9607751937983,-75.88766582626974,-75.62053028215442
3318.123497509685,-72.56906388405415,-72.42638017659235
3316.288252212389,-77.19105789006957,-77.3086224001411
3314.455035931454,-79.89485224875276,-79.86020997457271
3312.6238453038673,-76.72258908710205,-76.54837603047108
3310.7946769740474,-80.02973154276614,-80.18002575486602
3308.967527593819,-78.80778936876362,-78.692058143733
3307.142393822394,-77.13515879961528,-77.08876523714821
3305.3192723263505,-77.1054073527784,-77.01368438313077
3303.498159779614,-78.53572075732151,-78.6906142456537
3301.679052863436,-80.85093631360502,-80.73191897185049
3299.861948266373,-81.18141217960371,-81.23598696725074
3298.046842684268,-79.65704305052208,-79.53332593976697
3296.233732820231,-77.8491846705245,-77.95227972836031
3294.4226153846153,-79.26219062406594,-79.23810493060083
3292.6134870950027,-77.61470504724088,-77.5808343141247
3290.8063446761803,-80.94687216435346,-80.93681695430405
3289.0011848601207,-78.49927196409217,-78.50558472608279
3287.198004385965,-80.43145489903182,-80.19610956941932
3285.3968,-77.9933399915491,-78.09651037018224
3283.597568455641,-75.50198321736843,-75.48293359205525
3281.8003065134103,-79.15005085253608,-79.18716513863299
3280.005010940919,-77.01229877926423,-76.68420686969003
3278.2116785128483,-79.01931535445027,-78.89619394644563
3276.420306010929,-76.27263971009563,-76.35202185923413
